70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[37.027]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[32.892]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[22.026]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[34.368]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[28.644]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[27.099]
70.15,382.66,324.17,177.98,28.43,20.17,19.28,114.04,[31.146]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[30.681]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[25.496]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[16.964]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[29.117]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[14.433]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[15.864]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[20.747]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[24.341]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[28.579]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[25.551]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[35.794]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[25.965]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[28.318]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[27.313]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[44.881]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[37.565]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[27.214]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[32.133]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[23.635]
72.69,382.0,314.09,252.45,28.58,40.12,15.41,53.64,[34.258]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[26.525]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[33.029]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[27.49]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[34.485]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[32.607]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[26.722]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,[26.977]
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
78.57,382.0,345.38,345.87,20.07,29.19,16.53,151.0,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
66.63,381.75,301.41,87.61,27.95,174.28,25.99,186.61,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
63.02,381.97,234.34,376.92,59.36,38.14,16.12,95.76,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
62.37,381.74,262.78,66.12,29.24,28.68,10.62,23.66,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
61.89,383.58,340.31,420.04,11.15,57.14,11.71,137.55,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
79.41,383.54,220.55,264.06,12.98,174.6,17.46,35.78,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.26,381.5,213.34,456.2,35.84,45.0,28.05,15.8,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
56.9,383.12,202.12,22.76,13.34,34.76,19.57,59.16,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
54.35,390.72,151.32,25.22,22.56,121.68,26.44,205.13,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
56.16,383.08,176.14,381.41,51.13,46.88,29.85,149.38,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
50.56,382.57,205.56,133.72,37.58,25.64,72.28,93.8,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
51.85,382.81,154.52,61.44,24.99,124.98,24.6,29.82,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
49.22,382.84,184.3,35.98,23.23,20.44,16.45,23.66,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
54.62,382.5,271.42,212.61,19.77,56.54,63.77,24.06,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
65.84,382.13,206.9,263.54,19.79,30.0,12.0,51.82,nan
