CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20140810 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.200
Integrated O3 until EOF (DU)     : 255.815
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 5.2      535.180   261.960    34.000     2.151    40.194    14.290  9000.000  9000.000   313.020   316.180     0.00104
 5.3      528.270   261.060    37.889     2.022    38.280    14.499  9000.000  9000.000   313.100   316.430     0.00109
 5.4      521.400   260.550    38.500     1.915    36.728    14.697  9000.000  9000.000   313.650   316.960     0.00108
 5.5      514.630   260.330    30.000     1.697    32.968    14.872  9000.000  9000.000   314.560   317.190     0.00083
 5.6      507.880   259.650    25.125     1.631    32.119    15.042  9000.000  9000.000   314.920   317.080     0.00067
 5.7      501.300   259.250    19.333     1.630    32.515    15.211  9000.000  9000.000   315.600   317.300     0.00051
 5.8      494.670   258.830    12.000     1.907    38.544    15.409  9000.000  9000.000   316.290   317.420     0.00031
 5.9      488.200   258.050    11.000     2.130    43.630    15.632  9000.000  9000.000   316.520   317.540     0.00027
 6.0      481.730   257.270    12.000     2.167    44.995    15.858  9000.000  9000.000   316.770   317.830     0.00028
 6.1      475.430   256.550    12.000     2.092    44.013    16.078  9000.000  9000.000   317.070   318.090     0.00026
 6.2      469.100   255.750    10.000     2.000    42.635    16.289  9000.000  9000.000   317.290   318.150     0.00021
 6.3      462.900   254.850    10.000     2.005    43.314    16.500  9000.000  9000.000   317.370   318.200     0.00020
 6.4      456.710   253.910    10.000     2.040    44.667    16.717  9000.000  9000.000   317.420   318.220     0.00018
 6.5      450.540   252.940    10.000     1.980    43.948    16.928  9000.000  9000.000   317.430   318.200     0.00017
 6.6      444.520   251.970    10.000     1.940    43.642    17.135  9000.000  9000.000   317.430   318.170     0.00016
 6.7      438.570   251.090    10.000     1.940    44.235    17.343  9000.000  9000.000   317.540   318.260     0.00015
 6.8      432.620   250.300    10.000     1.915    44.276    17.549  9000.000  9000.000   317.760   318.460     0.00014
 6.9      426.780   249.380    11.000     1.910    44.754    17.755  9000.000  9000.000   317.820   318.540     0.00015
 7.0      420.920   248.490    10.000     1.920    45.615    17.963  9000.000  9000.000   317.940   318.600     0.00012
 7.1      415.150   247.600    10.000     1.940    46.730    18.174  9000.000  9000.000   318.050   318.690     0.00012
 7.2      409.450   246.840    27.125     1.970    48.113    18.389  9000.000  9000.000   318.330   319.530     0.00030
 7.3      403.830   246.030    24.357     1.954    48.376    18.603  9000.000  9000.000   318.530   319.610     0.00025
 7.4      398.200   245.150    12.000     2.010    50.477    18.824  9000.000  9000.000   318.670   319.330     0.00012
 7.5      392.750   244.360    13.727     2.050    52.195    19.050  9000.000  9000.000   318.890   319.580     0.00012
 7.6      387.250   243.540    43.000     1.849    47.751    19.254  9000.000  9000.000   319.100   320.560     0.00037
 7.7      381.860   242.570    46.917     1.712    44.825    19.444  9000.000  9000.000   319.100   320.570     0.00037
 7.8      376.540   241.680    51.000     1.650    43.820    19.628  9000.000  9000.000   319.200   320.700     0.00037
 7.9      371.260   240.860    44.000     1.620    43.636    19.809  9000.000  9000.000   319.400   320.690     0.00030
 8.0      366.000   240.050    51.000     1.640    44.809    19.993  9000.000  9000.000   319.620   321.000     0.00033
 8.1      360.820   239.450    57.800     1.588    44.011    20.171  9000.000  9000.000   320.120   321.600     0.00036
 8.2      355.740   238.770    61.769     1.598    44.912    20.352  9000.000  9000.000   320.510   322.010     0.00036
 8.3      350.650   237.850    68.375     1.600    45.630    20.533  9000.000  9000.000   320.580   322.120     0.00037
 8.4      345.640   237.080    69.000     1.580    45.713    20.712  9000.000  9000.000   320.860   322.340     0.00035
 8.5      340.700   236.100    70.000     1.580    46.375    20.892  9000.000  9000.000   320.840   322.260     0.00033
 8.6      335.800   235.250    73.000     1.590    47.350    21.074  9000.000  9000.000   321.010   322.410     0.00032
 8.7      330.930   234.550    75.000     1.580    47.744    21.256  9000.000  9000.000   321.390   322.770     0.00031
 8.8      326.160   233.750    84.000     1.590    48.749    21.439  9000.000  9000.000   321.620   323.050     0.00032
 8.9      321.430   233.100    83.000     1.550    48.222    21.618  9000.000  9000.000   322.060   323.430     0.00030
 9.0      316.740   232.440    75.000     1.550    48.936    21.798  9000.000  9000.000   322.490   323.730     0.00026
 9.1      312.100   231.750    65.000     1.450    46.459    21.966  9000.000  9000.000   322.900   323.990     0.00021
 9.2      307.550   231.060    49.000     1.540    50.073    22.145  9000.000  9000.000   323.290   324.180     0.00015
 9.3      303.050   230.210    51.000     1.550    51.147    22.327  9000.000  9000.000   323.460   324.340     0.00015
 9.4      298.510   229.330    53.000     1.540    51.589    22.508  9000.000  9000.000   323.600   324.470     0.00014
 9.5      294.100   228.330    54.600     1.514    51.479    22.686  9000.000  9000.000   323.560   324.410     0.00013
 9.6      289.750   227.450    59.909     1.451    50.075    22.858  9000.000  9000.000   323.690   324.550     0.00013
 9.7      285.420   226.450    64.000     1.430    50.102    23.028  9000.000  9000.000   323.650   324.500     0.00013
 9.8      281.150   225.580    57.000     1.424    50.635    23.198  9000.000  9000.000   323.790   324.570     0.00011
 9.9      276.880   224.580    56.000     1.450    52.369    23.372  9000.000  9000.000   323.770   324.520     0.00009
10.0      272.700   223.720    62.000     1.440    52.805    23.545  9000.000  9000.000   323.920   324.680     0.00010
10.1      268.600   222.850    59.000     1.430    53.239    23.718  9000.000  9000.000   324.060   324.790     0.00008
10.2      264.480   221.990    57.000     1.430    54.069    23.891  9000.000  9000.000   324.240   324.940     0.00007
10.3      260.450   221.010    60.000     1.450    55.673    24.068  9000.000  9000.000   324.220   324.910     0.00007
10.4      256.400   220.050    65.000     1.470    57.332    24.248  9000.000  9000.000   324.250   324.950     0.00007
10.5      252.490   219.110    65.000     1.456    57.676    24.427  9000.000  9000.000   324.290   324.970     0.00006
10.6      248.570   218.320    66.000     1.462    58.835    24.607  9000.000  9000.000   324.560   325.240     0.00006
10.7      244.670   217.650    63.000     1.662    67.938    24.813  9000.000  9000.000   325.030   325.680     0.00005
10.8      240.900   217.350    57.000     1.860    77.210    25.043  9000.000  9000.000   326.010   326.660     0.00005
10.9      237.160   218.840    32.571     2.280    96.139    25.324  9000.000  9000.000   329.710   330.310     0.00003
11.0      233.490   219.520    13.000     2.861   122.550    25.675  9000.000  9000.000   332.220   332.760     0.00001
11.1      229.870   219.770     7.833     2.963   128.920    26.038  9000.000  9000.000   334.070   334.600     0.00001
11.2      226.320   220.050     5.000     3.334   147.300    26.446  9000.000  9000.000   335.980   336.510     0.00001
11.3      222.830   220.810     4.000     3.611   162.070    26.886  9000.000  9000.000   338.640   339.180     0.00001
11.4      219.400   221.050     3.000     3.660   166.820    27.332  9000.000  9000.000   340.510   341.050     0.00000
11.5      216.090   220.490     3.000     3.504   162.170    27.760  9000.000  9000.000   341.130   341.680     0.00000
11.6      212.760   220.380     3.000     3.610   169.680    28.201  9000.000  9000.000   342.460   343.020     0.00000
11.7      209.460   220.150     2.000     3.600   171.870    28.641  9000.000  9000.000   343.640   344.190     0.00000
11.8      206.260   220.250     2.000     3.700   179.380    29.094  9000.000  9000.000   345.300   345.860     0.00000
11.9      203.070   220.150     2.000     3.820   188.120    29.561  9000.000  9000.000   346.680   347.250     0.00000
12.0      199.950   219.750     2.000     3.783   189.170    30.024  9000.000  9000.000   347.580   348.160     0.00000
12.1      196.880   219.710     2.000     3.870   196.570    30.499  9000.000  9000.000   349.060   349.650     0.00000
12.2      193.800   220.050     2.000     3.840   198.140    30.968  9000.000  9000.000   351.170   351.760     0.00000
12.3      190.870   220.740     1.000     4.000   209.570    31.456  9000.000  9000.000   353.800   354.400     0.00000
12.4      187.880   220.940     1.000     4.284   228.020    31.979  9000.000  9000.000   355.710   356.330     0.00000
12.5      185.040   220.130     1.000     4.410   238.330    32.518  9000.000  9000.000   355.950   356.570     0.00000
12.6      182.180   220.140     1.000     4.351   238.840    33.050  9000.000  9000.000   357.550   358.180     0.00000
12.7      179.410   220.150     1.000     4.169   232.340    33.560  9000.000  9000.000   359.130   359.760     0.00000
12.8      176.580   220.070     1.000     4.242   240.210    34.079  9000.000  9000.000   360.620   361.270     0.00000
12.9      173.880   220.570     1.000     4.460   256.490    34.623  9000.000  9000.000   363.030   363.680     0.00000
13.0      171.230   220.880     1.000     4.627   270.200    35.187  9000.000  9000.000   365.150   365.810     0.00000
13.1      168.600   220.750     1.000     4.810   285.290    35.774  9000.000  9000.000   366.540   367.210     0.00000
13.2      166.030   220.850     1.000     4.917   296.160    36.374  9000.000  9000.000   368.320   369.000     0.00000
13.3      163.470   221.250     1.000     4.980   304.630    36.980  9000.000  9000.000   370.620   371.310     0.00000
13.4      160.940   221.210     1.000     5.410   336.140    37.638  9000.000  9000.000   372.200   372.890     0.00000
13.5      158.470   220.650     1.000     5.364   338.460    38.293  9000.000  9000.000   372.900   373.600     0.00000
13.6      156.030   220.550     1.000     5.276   338.170    38.937  9000.000  9000.000   374.380   375.100     0.00000
13.7      153.660   220.980     1.000     4.894   318.520    39.533  9000.000  9000.000   376.750   377.480     0.00000
13.8      151.320   220.550     1.000     4.715   311.600    40.109  9000.000  9000.000   377.670   378.400     0.00000
13.9      148.980   220.430     1.000     4.156   278.960    40.617  9000.000  9000.000   379.140   379.880     0.00000
14.0      146.670   220.050     1.000     3.747   255.480    41.075  9000.000  9000.000   380.170   380.920     0.00000
14.1      144.410   219.660     1.000     3.330   230.590    41.483  9000.000  9000.000   381.190   381.940     0.00000
14.2      142.170   219.620     1.000     3.137   220.660    41.868  9000.000  9000.000   382.810   383.580     0.00000
14.3      139.980   219.130     1.000     2.887   206.220    42.223  9000.000  9000.000   383.650   384.430     0.00000
14.4      137.800   218.550     1.000     2.780   201.740    42.565  9000.000  9000.000   384.350   385.130     0.00000
14.5      135.680   218.150     1.000     2.516   185.410    42.876  9000.000  9000.000   385.350   386.140     0.00000
