CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090912 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 23.078
Integrated O3 until EOF (DU)     : 144.066
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 5.2      548.040   272.070     1.000     2.428    44.302    11.413     3.708     8.648   322.910   323.290     0.00006
 5.3      541.170   271.380     1.000     2.498    46.165    11.661     3.350     9.165   323.250   323.630     0.00006
 5.4      534.430   270.740     1.000     2.500    46.783    11.909     4.118    10.204   323.640   324.020     0.00006
 5.5      527.700   269.780     3.130     2.496    47.302    12.159     3.589     9.996   323.660   324.380     0.00018
 5.6      521.050   268.840     4.000     2.487    47.734    12.408     2.405     9.351   323.690   324.520     0.00021
 5.7      514.530   268.010     5.913     2.402    46.678    12.649     2.399    10.392   323.860   324.950     0.00030
 5.8      507.980   267.210    11.022     2.340    46.061    12.885     2.655    10.914   324.070   325.850     0.00053
 5.9      501.490   266.300    13.000     2.239    44.644    13.111     3.578    11.188   324.160   326.120     0.00060
 6.0      495.080   265.290    13.725     2.180    44.033    13.332     3.917    10.929   324.100   326.060     0.00059
 6.1      488.740   264.440     9.935     2.260    46.251    13.563     3.205     9.889   324.260   325.680     0.00040
 6.2      482.480   263.700    10.178     2.208    45.754    13.788     3.142    10.161   324.530   325.940     0.00040
 6.3      476.240   262.770    11.000     2.147    45.083    14.008     3.716    10.210   324.600   326.040     0.00040
 6.4      470.130   261.890    12.560     2.149    45.706    14.229     3.444    11.265   324.710   326.240     0.00043
 6.5      463.980   261.110    16.288     2.051    44.212    14.440     4.173    12.416   324.950   326.790     0.00053
 6.6      457.910   260.190    18.638     1.987    43.398    14.646     4.848    11.811   325.020   327.000     0.00058
 6.7      451.950   259.230    22.558     1.878    41.546    14.841     4.734    10.867   325.030   327.250     0.00065
 6.8      446.100   258.350    23.250     1.775    39.789    15.026     4.135     9.976   325.140   327.310     0.00063
 6.9      440.130   257.520    19.353     1.821    41.378    15.217     3.204    10.257   325.340   327.120     0.00050
 7.0      434.400   256.640    19.820     1.800    41.436    15.405     3.641    11.321   325.440   327.170     0.00048
 7.1      428.640   255.750    20.755     1.855    43.283    15.601     4.020    11.198   325.540   327.270     0.00047
 7.2      422.980   254.770    22.552     1.791    42.351    15.790     4.474    10.013   325.530   327.290     0.00048
