CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090515 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 33.630
Integrated O3 until EOF (DU)     : 75.083
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      984.180   293.570    80.000     1.749    17.772     0.160    -0.737    -7.204   294.900   324.710     0.01241
 0.4      972.880   292.630    84.933     1.760    18.091     0.322    -1.250    -7.091   294.930   325.190     0.01256
 0.5      961.620   291.670    88.000     1.780    18.505     0.487    -1.147    -7.204   294.940   324.910     0.01239
 0.6      950.440   290.800    88.880     1.771    18.636     0.651    -0.350    -7.603   295.040   324.110     0.01198
 0.7      939.470   289.930    85.769     1.779    18.935     0.816     0.728    -7.769   295.140   322.060     0.01106
 0.8      928.530   289.560    77.278     1.751    18.853     0.979     1.889    -7.670   295.740   319.780     0.00984
