CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20130309 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.000
Integrated O3 until EOF (DU)     : 222.908
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 6.4      462.100   259.450    13.000     2.560    55.399    13.873  9000.000  9000.000   323.260   324.630     0.00037
 6.5      456.100   258.550    13.000     2.200    48.235    14.102  9000.000  9000.000   323.340   324.650     0.00035
 6.6      450.050   257.700    13.000     2.170    48.217    14.329  9000.000  9000.000   323.500   324.770     0.00033
 6.7      444.120   256.870    13.833     2.067    46.534    14.546  9000.000  9000.000   323.680   324.960     0.00034
 6.8      438.240   256.040    13.083     1.951    44.515    14.751  9000.000  9000.000   323.870   325.040     0.00030
 6.9      432.410   255.250    13.000     1.978    45.748    14.959  9000.000  9000.000   324.100   325.230     0.00028
 7.0      426.690   254.590    14.000     1.978    46.364    15.169  9000.000  9000.000   324.490   325.660     0.00029
 7.1      420.950   253.750    16.000     1.866    44.334    15.367  9000.000  9000.000   324.670   325.920     0.00031
 7.2      415.360   252.960    14.000     1.700    40.929    15.548  9000.000  9000.000   324.890   325.980     0.00026
 7.3      409.740   252.120    16.000     1.660    40.514    15.725  9000.000  9000.000   325.080   326.240     0.00028
 7.4      404.280   251.250    16.000     1.620    40.071    15.899  9000.000  9000.000   325.190   326.310     0.00026
 7.5      398.750   250.450    13.500     1.715    43.009    16.083  9000.000  9000.000   325.430   326.390     0.00021
 7.6      393.370   250.150    10.000     1.654    42.054    16.261  9000.000  9000.000   326.300   327.090     0.00015
 7.7      388.050   249.160     9.917     1.623    41.812    16.436  9000.000  9000.000   326.270   327.030     0.00014
 7.8      382.750   248.470    10.000     1.500    39.190    16.599  9000.000  9000.000   326.650   327.400     0.00014
 7.9      377.490   247.690    10.000     1.540    40.796    16.766  9000.000  9000.000   326.910   327.640     0.00013
 8.0      372.300   247.050    11.000     1.640    44.050    16.945  9000.000  9000.000   327.350   328.110     0.00013
 8.1      367.220   246.290    12.000     1.650    44.932    17.125  9000.000  9000.000   327.620   328.390     0.00014
 8.2      362.130   245.600    11.000     1.645    45.413    17.306  9000.000  9000.000   328.010   328.740     0.00012
 8.3      357.180   244.930    11.000     1.568    43.899    17.478  9000.000  9000.000   328.400   329.110     0.00012
 8.4      352.150   244.090    11.000     1.333    37.839    17.625  9000.000  9000.000   328.600   329.300     0.00011
 8.5      347.250   243.160    11.000     1.220    35.133    17.760  9000.000  9000.000   328.650   329.330     0.00010
 8.6      342.450   242.450     8.000     1.067    31.172    17.879  9000.000  9000.000   328.990   329.580     0.00007
 8.7      337.570   241.550     9.000     0.990    29.328    17.989  9000.000  9000.000   329.120   329.720     0.00007
 8.8      332.850   240.820    12.000     1.103    33.138    18.112  9000.000  9000.000   329.440   330.110     0.00009
 8.9      328.200   239.970    15.000     1.228    37.416    18.250  9000.000  9000.000   329.590   330.320     0.00011
 9.0      323.540   239.050    12.222     1.360    42.034    18.403  9000.000  9000.000   329.670   330.320     0.00008
 9.1      318.900   238.190     6.000     1.400    43.901    18.562  9000.000  9000.000   329.840   330.350     0.00004
 9.2      314.350   237.360     6.000     1.410    44.855    18.722  9000.000  9000.000   330.040   330.540     0.00003
 9.3      309.850   236.950     5.000     1.420    45.829    18.883  9000.000  9000.000   330.820   331.310     0.00003
 9.4      305.500   236.050     6.000     1.540    50.409    19.059  9000.000  9000.000   330.900   331.400     0.00003
 9.5      301.030   235.190     9.615     1.520    50.493    19.233  9000.000  9000.000   331.080   331.640     0.00005
 9.6      296.700   234.200    14.500     1.490    50.219    19.404  9000.000  9000.000   331.050   331.680     0.00006
 9.7      292.370   233.420    20.000     1.297    44.351    19.554  9000.000  9000.000   331.330   332.020     0.00008
 9.8      288.170   232.880    17.000     1.203    41.758    19.693  9000.000  9000.000   331.940   332.590     0.00007
 9.9      283.950   231.890    18.000     1.104    38.868    19.821  9000.000  9000.000   331.910   332.560     0.00007
10.0      279.770   230.960    18.000     1.100    39.318    19.949  9000.000  9000.000   331.980   332.610     0.00006
10.1      275.670   230.360    16.000     1.125    40.793    20.081  9000.000  9000.000   332.510   333.120     0.00005
10.2      271.630   229.750    13.000     1.106    40.707    20.210  9000.000  9000.000   333.030   333.610     0.00004
10.3      267.570   228.920    14.000     1.223    45.721    20.354  9000.000  9000.000   333.250   333.830     0.00004
10.4      263.600   228.050    18.000     1.250    47.420    20.502  9000.000  9000.000   333.400   334.020     0.00005
10.5      259.700   227.250    28.000     1.190    45.822    20.643  9000.000  9000.000   333.650   334.340     0.00007
10.6      255.820   226.520    35.167     1.110    43.390    20.775  9000.000  9000.000   334.000   334.740     0.00008
10.7      252.010   225.580    40.727     1.020    40.475    20.896  9000.000  9000.000   334.040   334.800     0.00008
10.8      248.170   224.740    42.000     0.949    38.247    21.010  9000.000  9000.000   334.260   335.020     0.00008
10.9      244.440   223.760    47.923     0.901    36.851    21.119  9000.000  9000.000   334.230   335.010     0.00008
11.0      240.680   222.900    44.455     0.900    37.394    21.227  9000.000  9000.000   334.420   335.160     0.00007
11.1      237.040   222.130    40.000     0.938    39.571    21.341  9000.000  9000.000   334.720   335.430     0.00006
11.2      233.450   221.310    29.636     1.004    42.991    21.463  9000.000  9000.000   334.940   335.580     0.00004
11.3      229.870   220.670    25.000     1.068    46.476    21.593  9000.000  9000.000   335.440   336.060     0.00003
11.4      226.310   219.950    24.000     1.090    48.164    21.727  9000.000  9000.000   335.840   336.450     0.00003
11.5      222.820   218.990    25.000     1.110    49.816    21.863  9000.000  9000.000   335.860   336.470     0.00003
11.6      219.360   218.100    28.455     1.080    49.233    21.997  9000.000  9000.000   335.990   336.610     0.00003
11.7      215.930   217.370    39.417     1.000    46.311    22.121  9000.000  9000.000   336.360   337.020     0.00004
11.8      212.590   216.410    47.364     0.926    43.575    22.236  9000.000  9000.000   336.380   337.050     0.00004
11.9      209.250   215.550    48.000     0.935    44.683    22.353  9000.000  9000.000   336.550   337.220     0.00004
12.0      205.940   214.700    46.455     0.940    45.645    22.470  9000.000  9000.000   336.740   337.410     0.00003
12.1      202.680   213.880    42.000     0.980    48.352    22.594  9000.000  9000.000   336.990   337.630     0.00003
