CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20100525 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 120.410
Integrated O3 until EOF (DU)     : 28.829
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 5.2      545.970   268.700    12.000     2.327    42.626    11.578     4.827     8.612   319.250   321.160     0.00061
 5.3      539.050   267.940    12.000     2.307    42.799    11.810     5.093     7.738   319.510   321.360     0.00058
 5.4      532.270   267.130    12.406     2.284    42.906    12.040     5.290     7.281   319.690   321.530     0.00057
 5.5      525.510   266.160    14.313     2.234    42.506    12.266     5.389     7.418   319.690   321.670     0.00062
 5.6      518.740   265.260    15.286     2.161    41.667    12.486     5.382     7.142   319.800   321.810     0.00062
 5.7      512.160   264.350    16.647     2.107    41.135    12.700     4.997     6.959   319.860   321.930     0.00064
 5.8      505.520   263.570    25.735     1.963    38.830    12.901     4.933     7.045   320.100   323.060     0.00094
 5.9      499.080   262.980    21.313     1.708    34.219    13.076     4.936     6.711   320.550   322.980     0.00076
 6.0      492.580   262.200    18.516     1.965    39.888    13.277     4.582     6.188   320.800   322.860     0.00063
 6.1      486.190   261.600    12.941     2.041    41.971    13.487     4.073     6.533   321.250   322.730     0.00042
 6.2      479.850   261.070    11.000     1.986    41.396    13.692     3.249     7.626   321.800   323.070     0.00035
 6.3      473.610   260.180    11.361     1.919    40.522    13.891     2.485     8.516   321.900   323.150     0.00034
 6.4      467.430   259.360    14.000     1.880    40.220    14.086     1.582     8.624   322.090   323.520     0.00040
 6.5      461.280   258.490    14.212     1.820    39.456    14.276     1.264     8.996   322.220   323.610     0.00038
 6.6      455.270   257.930    13.774     1.809    39.728    14.465     1.946     9.604   322.730   324.050     0.00036
 6.7      449.250   257.400    14.000     1.740    38.731    14.647     3.207     9.181   323.290   324.610     0.00035
 6.8      443.320   256.690    13.000     1.764    39.781    14.832     4.022     9.626   323.620   324.820     0.00031
 6.9      437.450   255.970    13.419     1.794    41.015    15.020     3.907     9.961   323.940   325.140     0.00031
 7.0      431.660   255.290    16.545     1.703    39.446    15.200     4.614     9.654   324.300   325.680     0.00036
 7.1      425.920   254.330    19.545     1.574    36.947    15.367     4.697     9.218   324.330   325.820     0.00040
 7.2      420.220   253.300    22.543     1.515    36.042    15.528     4.493     8.818   324.250   325.840     0.00043
 7.3      414.580   252.450    26.000     1.361    32.825    15.673     4.340     8.898   324.420   326.130     0.00046
 7.4      409.030   251.540    25.000     1.256    30.718    15.807     4.290     8.660   324.490   326.070     0.00042
 7.5      403.480   250.660    26.235     1.240    30.733    15.940     4.469     8.242   324.610   326.180     0.00041
 7.6      397.980   249.820    29.667     1.220    30.655    16.072     4.960     7.886   324.790   326.450     0.00044
 7.7      392.590   249.240    23.818     1.191    30.327    16.201     6.004     7.633   325.290   326.660     0.00034
 7.8      387.240   248.620    18.000     1.196    30.875    16.330     7.290     7.776   325.760   326.840     0.00024
 7.9      381.950   247.930    17.765     1.150    30.109    16.455     8.235     8.897   326.130   327.170     0.00023
 8.0      376.700   247.600     9.823     1.170    31.059    16.582     9.081    10.085   326.980   327.700     0.00013
 8.1      371.590   246.740     9.000     1.171    31.516    16.710     9.451    10.872   327.110   327.780     0.00011
 8.2      366.400   245.850     9.000     1.210    33.024    16.842     9.256    11.031   327.250   327.900     0.00010
 8.3      361.410   245.080     9.000     1.180    32.650    16.972     9.499    11.320   327.500   328.150     0.00009
 8.4      356.360   244.200    10.000     1.180    33.113    17.102     9.523    10.955   327.630   328.290     0.00010
 8.5      351.390   243.500    10.000     1.190    33.865    17.234     9.636    10.701   328.010   328.660     0.00009
 8.6      346.490   242.690    10.000     1.256    36.259    17.373    10.426    10.470   328.220   328.850     0.00009
 8.7      341.690   241.860    10.938     1.279    37.442    17.516    11.320    10.579   328.400   329.050     0.00009
 8.8      336.890   241.090    10.000     1.242    36.877    17.654    11.353    10.587   328.670   329.290     0.00008
 8.9      332.090   240.190    10.000     1.360    40.952    17.807    11.676    10.193   328.790   329.390     0.00007
 9.0      327.370   239.430    11.000     1.433    43.783    17.968    11.979    10.413   329.090   329.710     0.00007
 9.1      322.810   238.590    11.000     1.674    51.864    18.157    12.004    10.808   329.250   329.860     0.00007
 9.2      318.150   237.880    11.000     1.710    53.757    18.351    12.204    10.856   329.630   330.240     0.00007
 9.3      313.620   237.130    11.111     1.402    44.711    18.510    12.458    10.371   329.930   330.530     0.00006
