CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20140718 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.100
Integrated O3 until EOF (DU)     : 256.007
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     1008.000   290.980    57.667     2.943    29.199     0.272  9000.000  9000.000   290.320   307.970     0.00740
 0.2      996.240   289.990    60.000     2.956    29.673     0.547  9000.000  9000.000   290.300   307.800     0.00731
 0.3      984.550   289.070    62.000     2.978    30.251     0.824  9000.000  9000.000   290.350   307.650     0.00720
 0.4      973.100   288.050    62.000     2.940    30.213     1.099  9000.000  9000.000   290.300   306.740     0.00682
 0.5      961.720   287.070    68.778     2.980    30.986     1.379  9000.000  9000.000   290.280   307.650     0.00718
 0.6      950.260   286.110    71.692     3.000    31.570     1.661  9000.000  9000.000   290.300   307.560     0.00711
 0.7      939.050   285.170    73.769     2.968    31.603     1.941  9000.000  9000.000   290.330   307.270     0.00696
 0.8      927.950   284.200    78.000     2.934    31.624     2.219  9000.000  9000.000   290.310   307.360     0.00697
 0.9      916.800   283.230    82.182     2.936    32.028     2.498  9000.000  9000.000   290.330   307.430     0.00697
