CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090220 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 13.487
Integrated O3 until EOF (DU)     : 200.019
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      985.390   293.760    82.176     1.220    12.381     0.112  9000.000  9000.000   294.990   325.920     0.01288
 0.4      974.110   292.820    85.304     1.224    12.560     0.224  9000.000  9000.000   295.020   325.750     0.01275
 0.5      962.880   292.310    83.156     1.212    12.583     0.336  9000.000  9000.000   295.480   324.920     0.01218
 0.6      951.690   291.340    81.068     1.200    12.604     0.447  9000.000  9000.000   295.480   322.870     0.01129
 0.7      940.680   290.460    87.591     1.173    12.469     0.556  9000.000  9000.000   295.570   323.970     0.01167
 0.8      929.790   289.650    90.000     1.185    12.747     0.666  9000.000  9000.000   295.710   323.820     0.01151
