CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20100611 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 11.000
Integrated O3 until EOF (DU)     : 195.929
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 5.3      535.990   265.300    16.000     2.014    37.577    12.032     2.588     5.399   316.870   318.880     0.00063
 5.4      529.130   264.630    14.000     2.099    39.669    12.245     1.659     4.322   317.230   318.970     0.00053
 5.5      522.270   263.970    14.000     2.113    40.466    12.461     1.102     3.073   317.620   319.310     0.00051
 5.6      515.620   263.030    15.732     2.039    39.540    12.670     0.555     2.547   317.650   319.430     0.00054
 5.7      508.930   262.250    18.000     2.002    39.343    12.875    -0.485     2.777   317.880   319.810     0.00059
 5.8      502.350   261.290    18.596     1.968    39.177    13.078    -1.212     2.723   317.900   319.790     0.00057
 5.9      495.860   260.320    19.837     1.925    38.819    13.277    -0.720     3.046   317.890   319.780     0.00057
 6.0      489.340   259.320    20.000     1.939    39.626    13.478    -0.501     4.951   317.870   319.680     0.00054
 6.1      482.970   258.450    20.000     1.930    39.956    13.679    -0.472     5.884   317.980   319.710     0.00051
 6.2      476.630   258.370    10.778     1.920    40.283    13.879    -1.704     5.978   319.090   320.140     0.00028
 6.3      470.380   258.570     7.000     1.864    39.634    14.074    -3.606     6.307   320.530   321.330     0.00018
 6.4      464.160   257.880     7.000     1.816    39.119    14.263    -4.016     6.468   320.890   321.670     0.00018
 6.5      458.030   257.090     8.000     1.767    38.580    14.448    -3.883     7.962   321.130   321.950     0.00019
 6.6      452.010   256.240     8.000     1.706    37.746    14.628    -4.253     8.837   321.280   322.080     0.00018
 6.7      445.940   255.300     9.150     1.657    37.157    14.802    -4.257     9.631   321.340   322.180     0.00019
 6.8      440.040   254.620     9.350     1.597    36.292    14.971    -3.735    10.831   321.690   322.530     0.00019
 6.9      434.170   254.100     7.750     1.590    36.621    15.140    -3.010    11.641   322.260   323.000     0.00015
 7.0      428.340   253.480     6.000     1.616    37.727    15.311    -2.104    11.666   322.720   323.340     0.00011
 7.1      422.670   252.580     6.000     1.889    44.690    15.513    -2.232    11.485   322.800   323.400     0.00011
 7.2      416.940   251.710     6.000     1.926    46.203    15.719    -1.648    12.022   322.940   323.540     0.00010
 7.3      411.360   250.960     6.000     1.762    42.825    15.908    -1.353    12.824   323.210   323.790     0.00009
 7.4      405.740   250.320     6.000     1.588    39.136    16.079    -1.375    13.084   323.650   324.230     0.00009
 7.5      400.240   249.390     6.000     1.532    38.264    16.244    -1.159    12.862   323.710   324.280     0.00008
 7.6      394.760   248.540     6.000     1.482    37.533    16.405    -0.845    12.087   323.870   324.430     0.00008
 7.7      389.360   247.720     6.000     1.399    35.938    16.557    -1.044    11.551   324.070   324.620     0.00007
 7.8      384.010   246.860     6.000     1.301    33.891    16.699    -1.020    11.550   324.230   324.770     0.00007
 7.9      378.770   246.230     5.000     1.244    32.845    16.835    -0.363    11.493   324.670   325.160     0.00006
 8.0      373.530   245.500     5.000     1.228    32.882    16.969     0.845    11.569   324.990   325.480     0.00005
 8.1      368.400   244.630     5.000     1.224    33.216    17.104     2.090    11.429   325.120   325.610     0.00005
 8.2      363.250   243.840     5.000     1.196    32.932    17.236     2.654    11.498   325.370   325.850     0.00005
 8.3      358.200   242.870     5.000     1.171    32.678    17.366     2.215    11.397   325.370   325.850     0.00004
 8.4      353.200   242.020     6.000     1.147    32.465    17.493     2.527    10.670   325.530   326.030     0.00005
 8.5      348.230   241.150     7.333     1.147    32.928    17.621     2.981    10.172   325.670   326.200     0.00006
 8.6      343.300   240.270     9.947     1.187    34.587    17.755     3.745     9.809   325.800   326.380     0.00007
 8.7      338.510   239.580    11.447     1.115    32.923    17.880     4.478     8.926   326.180   326.790     0.00008
 8.8      333.700   238.860    10.091     1.139    34.149    18.008     5.460     8.137   326.530   327.100     0.00006
 8.9      328.920   237.930     9.410     1.096    33.318    18.132     5.807     7.593   326.580   327.130     0.00005
 9.0      324.200   237.050    13.000     1.110    34.238    18.258     6.034     7.723   326.720   327.330     0.00007
 9.1      319.590   236.090    15.000     1.096    34.292    18.383     6.234     8.274   326.730   327.350     0.00007
 9.2      315.020   235.120    16.833     1.108    35.183    18.510     5.511     7.820   326.720   327.360     0.00008
 9.3      310.390   234.280    18.000     1.088    35.044    18.635     3.991     7.200   326.940   327.580     0.00008
 9.4      305.890   233.530    17.275     1.080    35.306    18.760     4.092     6.436   327.250   327.880     0.00007
 9.5      301.430   232.920    15.000     1.058    35.106    18.882     5.082     5.535   327.760   328.360     0.00006
 9.6      297.080   232.250    13.487     0.995    33.489    18.998     5.985     4.842   328.170   328.740     0.00005
 9.7      292.760   231.630    12.000     0.960    32.791    19.109     6.326     4.794   328.670   329.220     0.00004
 9.8      288.430   231.070    12.000     0.944    32.727    19.219     6.768     6.144   329.260   329.810     0.00004
 9.9      284.250   230.310    11.000     0.941    33.119    19.329     6.627     6.627   329.550   330.090     0.00003
10.0      280.010   229.510    11.000     0.930    33.213    19.438     6.511     6.621   329.810   330.350     0.00003
10.1      275.890   228.490    12.000     0.921    33.379    19.547     6.717     7.135   329.730   330.270     0.00003
10.2      271.790   227.710    12.000     0.899    33.066    19.653     6.691     7.466   330.020   330.560     0.00003
10.3      267.690   226.940    12.000     0.900    33.621    19.760     6.841     7.336   330.330   330.870     0.00003
10.4      263.780   226.410    13.000     0.876    33.217    19.864     6.333     7.216   330.940   331.490     0.00003
10.5      259.800   225.720    12.553     0.874    33.660    19.968     5.040     7.049   331.360   331.900     0.00003
10.6      255.840   224.890    12.000     0.874    34.145    20.073     4.991     6.799   331.600   332.140     0.00002
10.7      251.960   224.090    12.911     0.870    34.529    20.178     6.370     6.446   331.850   332.390     0.00002
10.8      248.210   223.320    14.111     0.889    35.812    20.285     7.028     6.813   332.120   332.680     0.00002
10.9      244.430   222.590    15.000     0.880    36.002    20.391     6.615     7.094   332.500   333.060     0.00002
11.0      240.690   221.750    15.000     0.870    36.146    20.497     6.853     7.348   332.700   333.260     0.00002
11.1      237.010   220.910    15.125     0.849    35.810    20.600     6.667     7.436   332.900   333.460     0.00002
11.2      233.350   220.230    15.270     0.830    35.569    20.702     6.543     7.527   333.350   333.910     0.00002
11.3      229.710   219.340    15.000     0.774    33.711    20.797     6.806     7.559   333.490   334.040     0.00002
11.4      226.190   218.650    16.000     0.767    33.926    20.891     6.432     7.594   333.910   334.480     0.00002
11.5      222.630   217.710    17.000     0.760    34.137    20.985     6.182     7.081   333.980   334.550     0.00002
11.6      219.160   216.890    17.000     0.754    34.404    21.079     6.290     6.986   334.210   334.780     0.00001
11.7      215.790   215.900    18.000     0.749    34.687    21.172     5.867     6.785   334.160   334.740     0.00001
11.8      212.410   215.140    18.684     0.723    34.045    21.263     5.644     6.970   334.490   335.060     0.00001
11.9      209.040   214.260    19.000     0.714    34.158    21.352     5.827     6.540   334.630   335.210     0.00001
12.0      205.690   213.510    19.810     0.692    33.639    21.440     6.184     6.676   335.000   335.580     0.00001
12.1      202.500   213.040    19.864     0.714    35.265    21.530     6.902     6.310   335.750   336.340     0.00001
12.2      199.230   212.760    17.556     0.807    40.489    21.632     8.772     5.422   336.870   337.460     0.00001
12.3      196.040   212.300    17.000     0.944    48.168    21.752    10.984     4.549   337.690   338.290     0.00001
12.4      192.960   211.660    17.000     1.068    55.342    21.888    13.281     4.593   338.200   338.800     0.00001
12.5      189.870   211.150    19.000     1.182    62.265    22.038    15.723     5.421   338.930   339.540     0.00001
12.6      186.830   210.820    20.286     1.397    74.782    22.217    18.035     7.030   339.970   340.580     0.00001
12.7      183.820   210.450    21.674     1.637    89.064    22.426    19.008     9.009   340.940   341.560     0.00001
12.8      180.790   209.990    22.805     1.682    93.049    22.642    18.248    11.662   341.810   342.440     0.00001
12.9      177.860   210.110    21.300     1.637    92.039    22.852    16.667    13.211   343.600   344.240     0.00001
13.0      175.060   209.370    20.000     1.618    92.425    23.060    15.836    14.979   343.940   344.580     0.00001
13.1      172.180   208.520    20.000     1.640    95.247    23.272    15.441    17.314   344.170   344.820     0.00001
13.2      169.360   208.100    21.000     1.752   103.460    23.498    14.146    20.200   345.100   345.750     0.00001
13.3      166.630   207.680    22.000     1.780   106.830    23.729    13.170    21.076   346.010   346.670     0.00001
13.4      163.920   207.480    22.000     1.781   108.670    23.960    13.589    20.098   347.280   347.950     0.00001
13.5      161.280   209.810    19.660     1.892   117.310    24.203    13.920    17.109   352.800   353.500     0.00001
13.6      158.690   213.070    14.884     2.007   126.490    24.457    15.640    11.714   359.950   360.670     0.00001
13.7      156.190   213.970     9.381     2.124   136.010    24.724    16.576     7.299   363.100   363.820     0.00001
13.8      153.650   213.500     5.750     2.147   139.770    24.995    17.070     5.382   364.000   364.720     0.00000
13.9      151.200   212.990     5.000     2.044   135.190    25.253    18.400     4.654   364.800   365.520     0.00000
14.0      148.830   212.160     4.000     1.944   130.620    25.500    19.270     4.805   365.020   365.740     0.00000
14.1      146.480   211.590     4.000     1.902   129.850    25.742    20.014     5.291   365.690   366.420     0.00000
14.2      144.090   211.350     4.000     1.867   129.550    25.980    20.939     4.878   367.000   367.730     0.00000
14.3      141.780   211.350     4.000     1.786   125.970    26.208    20.856     5.953   368.680   369.430     0.00000
14.4      139.550   211.170     4.000     1.700   121.820    26.424    21.330     8.049   370.030   370.790     0.00000
14.5      137.260   211.280     4.000     1.636   119.190    26.633    20.523    11.948   371.980   372.740     0.00000
14.6      135.040   211.200     4.000     1.641   121.560    26.842    18.769    14.950   373.570   374.340     0.00000
14.7      132.880   211.670     4.000     1.642   123.550    27.051    16.566    16.440   376.120   376.910     0.00000
14.8      130.740   212.160     3.000     1.711   130.860    27.268    13.906    16.572   378.740   379.530     0.00000
14.9      128.720   212.500     3.000     1.747   135.740    27.489    12.186    14.522   381.030   381.830     0.00000
15.0      126.690   212.450     3.000     1.821   143.700    27.720    11.577    11.777   382.680   383.490     0.00000
15.1      124.610   212.360     3.000     1.907   153.070    27.962    10.872    10.138   384.330   385.160     0.00000
15.2      122.610   211.960     2.000     1.939   158.110    28.208    10.725     8.863   385.380   386.210     0.00000
15.3      120.710   211.430     2.000     1.963   162.590    28.458    11.392     7.912   386.120   386.960     0.00000
15.4      118.690   210.820     2.000     1.919   161.630    28.703    12.512     6.566   386.860   387.700     0.00000
15.5      116.810   210.170     2.000     1.890   161.800    28.945    13.685     5.744   387.420   388.270     0.00000
15.6      114.900   209.510     3.000     1.835   159.720    29.181    14.185     5.766   388.030   388.890     0.00000
15.7      113.080   208.790     3.000     1.831   161.880    29.417    13.503     6.609   388.460   389.330     0.00000
15.8      111.260   208.750     3.000     1.898   170.600    29.662    12.205     7.641   390.180   391.060     0.00000
